"Country Code","Country Name","Gender","Date","Unemployement Rate","percent_change"
"CZE","Czechia","All",2003-12-01,0.083,0.0246913580246914
"CZE","Czechia","All",2004-01-01,0.085,0.0240963855421687
"CZE","Czechia","All",2004-02-01,0.086,0.0117647058823528
"CZE","Czechia","All",2004-03-01,0.082,-0.0465116279069768
"CZE","Czechia","All",2004-04-01,0.084,0.0243902439024392
"CZE","Czechia","All",2004-05-01,0.085,0.0119047619047619
"CZE","Czechia","All",2004-06-01,0.082,-0.035294117647059
"CZE","Czechia","All",2004-07-01,0.082,0
"CZE","Czechia","All",2004-08-01,0.083,0.0121951219512197
"CZE","Czechia","All",2004-09-01,0.082,-0.0120481927710845
"CZE","Czechia","All",2004-10-01,0.086,0.0487804878048781
"CZE","Czechia","All",2004-11-01,0.083,-0.0348837209302324
"CZE","Czechia","All",2004-12-01,0.078,-0.0602409638554217
"CZE","Czechia","All",2005-01-01,0.083,0.0641025641025642
"CZE","Czechia","All",2005-02-01,0.082,-0.0120481927710845
"CZE","Czechia","All",2005-03-01,0.079,-0.0365853658536584
"CZE","Czechia","All",2005-04-01,0.081,0.0253164556962026
"CZE","Czechia","All",2005-05-01,0.08,-0.0123456790123457
"CZE","Czechia","All",2005-06-01,0.079,-0.0125
"CZE","Czechia","All",2005-07-01,0.078,-0.0126582278481013
"CZE","Czechia","All",2005-08-01,0.078,0
"CZE","Czechia","All",2005-09-01,0.079,0.0128205128205128
"CZE","Czechia","All",2005-10-01,0.079,0
"CZE","Czechia","All",2005-11-01,0.078,-0.0126582278481013
"CZE","Czechia","All",2005-12-01,0.078,0
"CZE","Czechia","All",2006-01-01,0.08,0.0256410256410257
"CZE","Czechia","All",2006-02-01,0.073,-0.0875000000000001
"CZE","Czechia","All",2006-03-01,0.078,0.0684931506849316
"CZE","Czechia","All",2006-04-01,0.072,-0.0769230769230768
"CZE","Czechia","All",2006-05-01,0.07,-0.0277777777777778
"CZE","Czechia","All",2006-06-01,0.074,0.0571428571428572
"CZE","Czechia","All",2006-07-01,0.071,-0.0405405405405408
"CZE","Czechia","All",2006-08-01,0.069,-0.0281690140845069
"CZE","Czechia","All",2006-09-01,0.071,0.0289855072463766
"CZE","Czechia","All",2006-10-01,0.067,-0.0563380281690139
"CZE","Czechia","All",2006-11-01,0.066,-0.0149253731343284
"CZE","Czechia","All",2006-12-01,0.065,-0.0151515151515152
"CZE","Czechia","All",2007-01-01,0.061,-0.0615384615384616
"CZE","Czechia","All",2007-02-01,0.057,-0.0655737704918032
"CZE","Czechia","All",2007-03-01,0.056,-0.0175438596491229
"CZE","Czechia","All",2007-04-01,0.056,0
"CZE","Czechia","All",2007-05-01,0.054,-0.0357142857142855
"CZE","Czechia","All",2007-06-01,0.053,-0.0185185185185187
"CZE","Czechia","All",2007-07-01,0.054,0.018867924528302
"CZE","Czechia","All",2007-08-01,0.049,-0.0925925925925927
"CZE","Czechia","All",2007-09-01,0.05,0.0204081632653061
"CZE","Czechia","All",2007-10-01,0.051,0.0199999999999999
"CZE","Czechia","All",2007-11-01,0.048,-0.0588235294117646
"CZE","Czechia","All",2007-12-01,0.048,0
"CZE","Czechia","All",2008-01-01,0.048,0
"CZE","Czechia","All",2008-02-01,0.045,-0.0625000000000001
"CZE","Czechia","All",2008-03-01,0.043,-0.0444444444444445
"CZE","Czechia","All",2008-04-01,0.044,0.0232558139534886
"CZE","Czechia","All",2008-05-01,0.041,-0.0681818181818184
"CZE","Czechia","All",2008-06-01,0.045,0.0975609756097562
"CZE","Czechia","All",2008-07-01,0.043,-0.0444444444444445
"CZE","Czechia","All",2008-08-01,0.041,-0.0465116279069768
"CZE","Czechia","All",2008-09-01,0.044,0.0731707317073173
"CZE","Czechia","All",2008-10-01,0.041,-0.0681818181818184
"CZE","Czechia","All",2008-11-01,0.044,0.0731707317073173
"CZE","Czechia","All",2008-12-01,0.048,0.0909090909090908
"CZE","Czechia","All",2009-01-01,0.052,0.0833333333333334
"CZE","Czechia","All",2009-02-01,0.056,0.0769230769230767
"CZE","Czechia","All",2009-03-01,0.059,0.0535714285714287
"CZE","Czechia","All",2009-04-01,0.063,0.0677966101694915
"CZE","Czechia","All",2009-05-01,0.066,0.0476190476190477
"CZE","Czechia","All",2009-06-01,0.066,0
"CZE","Czechia","All",2009-07-01,0.069,0.0454545454545455
"CZE","Czechia","All",2009-08-01,0.076,0.101449275362319
"CZE","Czechia","All",2009-09-01,0.074,-0.0263157894736841
"CZE","Czechia","All",2009-10-01,0.072,-0.027027027027027
"CZE","Czechia","All",2009-11-01,0.076,0.0555555555555554
"CZE","Czechia","All",2009-12-01,0.073,-0.0394736842105264
"CZE","Czechia","All",2010-01-01,0.077,0.0547945205479453
"CZE","Czechia","All",2010-02-01,0.08,0.038961038961039
"CZE","Czechia","All",2010-03-01,0.076,-0.05
"CZE","Czechia","All",2010-04-01,0.073,-0.0394736842105264
"CZE","Czechia","All",2010-05-01,0.074,0.0136986301369865
"CZE","Czechia","All",2010-06-01,0.071,-0.0405405405405408
"CZE","Czechia","All",2010-07-01,0.073,0.0281690140845071
"CZE","Czechia","All",2010-08-01,0.072,-0.0136986301369861
"CZE","Czechia","All",2010-09-01,0.069,-0.0416666666666667
"CZE","Czechia","All",2010-10-01,0.071,0.0289855072463766
"CZE","Czechia","All",2010-11-01,0.07,-0.0140845070422533
"CZE","Czechia","All",2010-12-01,0.068,-0.0285714285714286
"CZE","Czechia","All",2011-01-01,0.07,0.0294117647058824
"CZE","Czechia","All",2011-02-01,0.07,0
"CZE","Czechia","All",2011-03-01,0.068,-0.0285714285714286
"CZE","Czechia","All",2011-04-01,0.069,0.0147058823529412
"CZE","Czechia","All",2011-05-01,0.068,-0.0144927536231884
"CZE","Czechia","All",2011-06-01,0.069,0.0147058823529412
"CZE","Czechia","All",2011-07-01,0.066,-0.0434782608695653
"CZE","Czechia","All",2011-08-01,0.063,-0.0454545454545455
"CZE","Czechia","All",2011-09-01,0.067,0.0634920634920635
"CZE","Czechia","All",2011-10-01,0.066,-0.0149253731343284
"CZE","Czechia","All",2011-11-01,0.064,-0.0303030303030303
"CZE","Czechia","All",2011-12-01,0.066,0.03125
"CZE","Czechia","All",2012-01-01,0.066,0
"CZE","Czechia","All",2012-02-01,0.07,0.0606060606060607
"CZE","Czechia","All",2012-03-01,0.07,0
"CZE","Czechia","All",2012-04-01,0.069,-0.0142857142857143
"CZE","Czechia","All",2012-05-01,0.068,-0.0144927536231884
"CZE","Czechia","All",2012-06-01,0.067,-0.0147058823529412
"CZE","Czechia","All",2012-07-01,0.07,0.0447761194029851
"CZE","Czechia","All",2012-08-01,0.071,0.0142857142857141
"CZE","Czechia","All",2012-09-01,0.067,-0.0563380281690139
"CZE","Czechia","All",2012-10-01,0.073,0.08955223880597
"CZE","Czechia","All",2012-11-01,0.076,0.0410958904109589
"CZE","Czechia","All",2012-12-01,0.069,-0.0921052631578946
"CZE","Czechia","All",2013-01-01,0.07,0.0144927536231884
"CZE","Czechia","All",2013-02-01,0.075,0.0714285714285713
"CZE","Czechia","All",2013-03-01,0.072,-0.0399999999999999
"CZE","Czechia","All",2013-04-01,0.069,-0.0416666666666667
"CZE","Czechia","All",2013-05-01,0.073,0.0579710144927535
"CZE","Czechia","All",2013-06-01,0.066,-0.095890410958904
"CZE","Czechia","All",2013-07-01,0.067,0.0151515151515152
"CZE","Czechia","All",2013-08-01,0.072,0.0746268656716419
"CZE","Czechia","All",2013-09-01,0.07,-0.0277777777777778
"CZE","Czechia","All",2013-10-01,0.066,-0.0571428571428572
"CZE","Czechia","All",2013-11-01,0.07,0.0606060606060607
"CZE","Czechia","All",2013-12-01,0.068,-0.0285714285714286
"CZE","Czechia","All",2014-01-01,0.064,-0.0588235294117648
"CZE","Czechia","All",2014-02-01,0.066,0.03125
"CZE","Czechia","All",2014-03-01,0.067,0.0151515151515152
"CZE","Czechia","All",2014-04-01,0.062,-0.0746268656716419
"CZE","Czechia","All",2014-05-01,0.062,0
"CZE","Czechia","All",2014-06-01,0.062,0
"CZE","Czechia","All",2014-07-01,0.057,-0.0806451612903225
"CZE","Czechia","All",2014-08-01,0.062,0.087719298245614
"CZE","Czechia","All",2014-09-01,0.058,-0.0645161290322581
"CZE","Czechia","All",2014-10-01,0.055,-0.0517241379310344
"CZE","Czechia","All",2014-11-01,0.061,0.109090909090909
"CZE","Czechia","All",2014-12-01,0.058,-0.0491803278688525
"CZE","Czechia","All",2015-01-01,0.058,0
"CZE","Czechia","All",2015-02-01,0.058,0
"CZE","Czechia","All",2015-03-01,0.057,-0.0172413793103447
"CZE","Czechia","All",2015-04-01,0.053,-0.0701754385964913
"CZE","Czechia","All",2015-05-01,0.049,-0.0754716981132075
"CZE","Czechia","All",2015-06-01,0.05,0.0204081632653061
"CZE","Czechia","All",2015-07-01,0.05,0
"CZE","Czechia","All",2015-08-01,0.047,-0.0600000000000001
"CZE","Czechia","All",2015-09-01,0.047,0
"CZE","Czechia","All",2015-10-01,0.046,-0.0212765957446809
"CZE","Czechia","All",2015-11-01,0.045,-0.0217391304347826
"CZE","Czechia","All",2015-12-01,0.045,0
"CZE","Czechia","All",2016-01-01,0.043,-0.0444444444444445
"CZE","Czechia","All",2016-02-01,0.042,-0.0232558139534882
"CZE","Czechia","All",2016-03-01,0.041,-0.023809523809524
"CZE","Czechia","All",2016-04-01,0.04,-0.0243902439024389
"CZE","Czechia","All",2016-05-01,0.039,-0.025
"CZE","Czechia","All",2016-06-01,0.042,0.076923076923077
"CZE","Czechia","All",2016-07-01,0.042,0
"CZE","Czechia","All",2016-08-01,0.037,-0.119047619047619
"CZE","Czechia","All",2016-09-01,0.04,0.081081081081081
"CZE","Czechia","All",2016-10-01,0.038,-0.05
"CZE","Czechia","All",2016-11-01,0.036,-0.0526315789473683
"CZE","Czechia","All",2016-12-01,0.035,-0.0277777777777778
"CZE","Czechia","All",2017-01-01,0.035,0
"CZE","Czechia","All",2017-02-01,0.033,-0.0571428571428572
"CZE","Czechia","All",2017-03-01,0.032,-0.0303030303030303
"CZE","Czechia","All",2017-04-01,0.034,0.0625000000000001
"CZE","Czechia","All",2017-05-01,0.029,-0.147058823529412
"CZE","Czechia","All",2017-06-01,0.029,0
"CZE","Czechia","All",2017-07-01,0.028,-0.0344827586206897
"CZE","Czechia","All",2017-08-01,0.027,-0.0357142857142855
"CZE","Czechia","All",2017-09-01,0.027,0
"CZE","Czechia","All",2017-10-01,0.026,-0.0370370370370371
"CZE","Czechia","All",2017-11-01,0.024,-0.076923076923077
"CZE","Czechia","All",2017-12-01,0.023,-0.0416666666666667
"CZE","Czechia","All",2018-01-01,0.025,0.0869565217391305
"CZE","Czechia","All",2018-02-01,0.024,-0.04
"CZE","Czechia","All",2018-03-01,0.021,-0.125
"CZE","Czechia","All",2018-04-01,0.023,0.0952380952380951
"CZE","Czechia","All",2018-05-01,0.023,0
"CZE","Czechia","All",2018-06-01,0.022,-0.0434782608695651
"CZE","Czechia","All",2018-07-01,0.023,0.0454545454545453
"CZE","Czechia","All",2018-08-01,0.024,0.0434782608695653
"CZE","Czechia","All",2018-09-01,0.022,-0.0833333333333333
"CZE","Czechia","All",2018-10-01,0.021,-0.0454545454545455
"CZE","Czechia","All",2018-11-01,0.02,-0.0476190476190477
"CZE","Czechia","All",2018-12-01,0.022,0.1
"CZE","Czechia","All",2019-01-01,0.021,-0.0454545454545455
"CZE","Czechia","All",2019-02-01,0.017,-0.19047619047619
"CZE","Czechia","All",2019-03-01,0.02,0.176470588235294
"CZE","Czechia","All",2019-04-01,0.021,0.05
"CZE","Czechia","All",2019-05-01,0.021,0
"CZE","Czechia","All",2019-06-01,0.018,-0.142857142857143
"CZE","Czechia","All",2019-07-01,0.021,0.166666666666667
"CZE","Czechia","All",2019-08-01,0.02,-0.0476190476190477
"CZE","Czechia","All",2019-09-01,0.021,0.05
"CZE","Czechia","All",2019-10-01,0.022,0.0476190476190477
"CZE","Czechia","All",2019-11-01,0.021,-0.0454545454545455
"CZE","Czechia","All",2019-12-01,0.02,-0.0476190476190477
"CZE","Czechia","All",2020-01-01,0.019,-0.05
"CZE","Czechia","All",2020-02-01,0.018,-0.0526315789473683
"CZE","Czechia","All",2020-03-01,0.019,0.0555555555555554
"CZE","Czechia","All",2020-04-01,0.022,0.157894736842105
"CZE","Czechia","All",2020-05-01,0.024,0.0909090909090908
"CZE","Czechia","All",2020-06-01,0.027,0.125
"CZE","Czechia","All",2020-07-01,0.029,0.0740740740740739
"CZE","Czechia","All",2020-08-01,0.027,-0.0689655172413791
"CZE","Czechia","All",2020-09-01,0.028,0.0370370370370368
"CZE","Czechia","All",2020-10-01,0.031,0.107142857142857
"CZE","Czechia","All",2020-11-01,0.03,-0.0322580645161291
"CZE","Czechia","All",2020-12-01,0.032,0.0666666666666667
"CZE","Czechia","All",2021-01-01,0.032,0
"CZE","Czechia","All",2021-02-01,0.032,0
"CZE","Czechia","All",2021-03-01,0.034,0.0625000000000001
"CZE","Czechia","All",2021-04-01,0.033,-0.0294117647058824
"CZE","Czechia","All",2021-05-01,0.031,-0.0606060606060607
"CZE","Czechia","All",2021-06-01,0.028,-0.0967741935483872
"CZE","Czechia","All",2021-07-01,0.026,-0.0714285714285713
"CZE","Czechia","All",2021-08-01,0.028,0.0769230769230767
"CZE","Czechia","All",2021-09-01,0.026,-0.0714285714285713
"CZE","Czechia","Men",2000-01-01,0.079,0
"CZE","Czechia","Men",2000-02-01,0.078,-0.0126582278481013
"CZE","Czechia","Men",2000-03-01,0.076,-0.0256410256410257
"CZE","Czechia","Men",2000-04-01,0.076,0
"CZE","Czechia","Men",2000-05-01,0.073,-0.0394736842105264
"CZE","Czechia","Men",2000-06-01,0.07,-0.0410958904109588
"CZE","Czechia","Men",2000-07-01,0.073,0.0428571428571427
"CZE","Czechia","Men",2000-08-01,0.072,-0.0136986301369861
"CZE","Czechia","Men",2000-09-01,0.071,-0.0138888888888891
"CZE","Czechia","Men",2000-10-01,0.07,-0.0140845070422533
"CZE","Czechia","Men",2000-11-01,0.071,0.0142857142857141
"CZE","Czechia","Men",2000-12-01,0.068,-0.0422535211267604
"CZE","Czechia","Men",2001-01-01,0.069,0.0147058823529412
"CZE","Czechia","Men",2001-02-01,0.068,-0.0144927536231884
"CZE","Czechia","Men",2001-03-01,0.065,-0.0441176470588236
"CZE","Czechia","Men",2001-04-01,0.068,0.0461538461538462
"CZE","Czechia","Men",2001-05-01,0.067,-0.0147058823529412
"CZE","Czechia","Men",2001-06-01,0.067,0
"CZE","Czechia","Men",2001-07-01,0.065,-0.0298507462686567
"CZE","Czechia","Men",2001-08-01,0.073,0.123076923076923
"CZE","Czechia","Men",2001-09-01,0.068,-0.0684931506849314
"CZE","Czechia","Men",2001-10-01,0.064,-0.0588235294117648
"CZE","Czechia","Men",2001-11-01,0.068,0.0625000000000001
"CZE","Czechia","Men",2001-12-01,0.066,-0.0294117647058824
"CZE","Czechia","Men",2002-01-01,0.06,-0.090909090909091
"CZE","Czechia","Men",2002-02-01,0.062,0.0333333333333334
"CZE","Czechia","Men",2002-03-01,0.06,-0.0322580645161291
"CZE","Czechia","Men",2002-04-01,0.057,-0.0499999999999999
"CZE","Czechia","Men",2002-05-01,0.062,0.087719298245614
"CZE","Czechia","Men",2002-06-01,0.058,-0.0645161290322581
"CZE","Czechia","Men",2002-07-01,0.056,-0.0344827586206897
"CZE","Czechia","Men",2002-08-01,0.06,0.0714285714285715
"CZE","Czechia","Men",2002-09-01,0.058,-0.0333333333333334
"CZE","Czechia","Men",2002-10-01,0.058,0
"CZE","Czechia","Men",2002-11-01,0.06,0.0344827586206897
"CZE","Czechia","Men",2002-12-01,0.057,-0.0499999999999999
"CZE","Czechia","Men",2003-01-01,0.054,-0.0526315789473683
"CZE","Czechia","Men",2003-02-01,0.057,0.0555555555555555
"CZE","Czechia","Men",2003-03-01,0.058,0.0175438596491227
"CZE","Czechia","Men",2003-04-01,0.06,0.0344827586206897
"CZE","Czechia","Men",2003-05-01,0.06,0
"CZE","Czechia","Men",2003-06-01,0.059,-0.0166666666666666
"CZE","Czechia","Men",2003-07-01,0.065,0.101694915254237
"CZE","Czechia","Men",2003-08-01,0.061,-0.0615384615384616
"CZE","Czechia","Men",2003-09-01,0.063,0.0327868852459017
"CZE","Czechia","Men",2003-10-01,0.067,0.0634920634920635
"CZE","Czechia","Men",2003-11-01,0.065,-0.0298507462686567
"CZE","Czechia","Men",2003-12-01,0.065,0
"CZE","Czechia","Men",2004-01-01,0.073,0.123076923076923
"CZE","Czechia","Men",2004-02-01,0.072,-0.0136986301369861
"CZE","Czechia","Men",2004-03-01,0.065,-0.0972222222222223
"CZE","Czechia","Men",2004-04-01,0.072,0.107692307692308
"CZE","Czechia","Men",2004-05-01,0.074,0.0277777777777778
"CZE","Czechia","Men",2004-06-01,0.069,-0.0675675675675676
"CZE","Czechia","Men",2004-07-01,0.069,0
"CZE","Czechia","Men",2004-08-01,0.072,0.0434782608695653
"CZE","Czechia","Men",2004-09-01,0.07,-0.0277777777777778
"CZE","Czechia","Men",2004-10-01,0.072,0.0285714285714286
"CZE","Czechia","Men",2004-11-01,0.071,-0.0138888888888891
"CZE","Czechia","Men",2004-12-01,0.066,-0.0704225352112675
"CZE","Czechia","Men",2005-01-01,0.071,0.0757575757575756
"CZE","Czechia","Men",2005-02-01,0.069,-0.0281690140845069
"CZE","Czechia","Men",2005-03-01,0.068,-0.0144927536231884
"CZE","Czechia","Men",2005-04-01,0.065,-0.0441176470588236
"CZE","Czechia","Men",2005-05-01,0.063,-0.0307692307692308
"CZE","Czechia","Men",2005-06-01,0.064,0.0158730158730159
"CZE","Czechia","Men",2005-07-01,0.063,-0.015625
"CZE","Czechia","Men",2005-08-01,0.063,0
"CZE","Czechia","Men",2005-09-01,0.063,0
"CZE","Czechia","Men",2005-10-01,0.062,-0.0158730158730159
"CZE","Czechia","Men",2005-11-01,0.063,0.0161290322580645
"CZE","Czechia","Men",2005-12-01,0.061,-0.0317460317460318
"CZE","Czechia","Men",2006-01-01,0.064,0.0491803278688525
"CZE","Czechia","Men",2006-02-01,0.06,-0.0625000000000001
"CZE","Czechia","Men",2006-03-01,0.063,0.05
"CZE","Czechia","Men",2006-04-01,0.056,-0.111111111111111
"CZE","Czechia","Men",2006-05-01,0.058,0.0357142857142857
"CZE","Czechia","Men",2006-06-01,0.061,0.0517241379310345
"CZE","Czechia","Men",2006-07-01,0.055,-0.0983606557377049
"CZE","Czechia","Men",2006-08-01,0.059,0.0727272727272728
"CZE","Czechia","Men",2006-09-01,0.058,-0.016949152542373
"CZE","Czechia","Men",2006-10-01,0.054,-0.0689655172413791
"CZE","Czechia","Men",2006-11-01,0.055,0.0185185185185184
"CZE","Czechia","Men",2006-12-01,0.053,-0.0363636363636364
"CZE","Czechia","Men",2007-01-01,0.047,-0.113207547169811
"CZE","Czechia","Men",2007-02-01,0.044,-0.0638297872340425
"CZE","Czechia","Men",2007-03-01,0.044,0
"CZE","Czechia","Men",2007-04-01,0.046,0.0454545454545453
"CZE","Czechia","Men",2007-05-01,0.045,-0.0217391304347826
"CZE","Czechia","Men",2007-06-01,0.042,-0.0666666666666666
"CZE","Czechia","Men",2007-07-01,0.046,0.0952380952380951
"CZE","Czechia","Men",2007-08-01,0.041,-0.108695652173913
"CZE","Czechia","Men",2007-09-01,0.038,-0.073170731707317
"CZE","Czechia","Men",2007-10-01,0.041,0.0789473684210525
"CZE","Czechia","Men",2007-11-01,0.038,-0.073170731707317
"CZE","Czechia","Men",2007-12-01,0.035,-0.0789473684210525
"CZE","Czechia","Men",2008-01-01,0.037,0.0571428571428572
"CZE","Czechia","Men",2008-02-01,0.036,-0.027027027027027
"CZE","Czechia","Men",2008-03-01,0.032,-0.111111111111111
"CZE","Czechia","Men",2008-04-01,0.038,0.1875
"CZE","Czechia","Men",2008-05-01,0.035,-0.0789473684210525
"CZE","Czechia","Men",2008-06-01,0.034,-0.0285714285714286
"CZE","Czechia","Men",2008-07-01,0.034,0
"CZE","Czechia","Men",2008-08-01,0.032,-0.0588235294117648
"CZE","Czechia","Men",2008-09-01,0.033,0.03125
"CZE","Czechia","Men",2008-10-01,0.033,0
"CZE","Czechia","Men",2008-11-01,0.036,0.090909090909091
"CZE","Czechia","Men",2008-12-01,0.036,0
"CZE","Czechia","Men",2009-01-01,0.045,0.25
"CZE","Czechia","Men",2009-02-01,0.047,0.0444444444444445
"CZE","Czechia","Men",2009-03-01,0.049,0.0425531914893617
"CZE","Czechia","Men",2009-04-01,0.054,0.102040816326531
"CZE","Czechia","Men",2009-05-01,0.057,0.0555555555555555
"CZE","Czechia","Men",2009-06-01,0.058,0.0175438596491227
"CZE","Czechia","Men",2009-07-01,0.061,0.0517241379310345
"CZE","Czechia","Men",2009-08-01,0.067,0.098360655737705
"CZE","Czechia","Men",2009-09-01,0.066,-0.0149253731343284
"CZE","Czechia","Men",2009-10-01,0.062,-0.0606060606060607
"CZE","Czechia","Men",2009-11-01,0.07,0.129032258064516
"CZE","Czechia","Men",2009-12-01,0.068,-0.0285714285714286
"CZE","Czechia","Men",2010-01-01,0.069,0.0147058823529412
"CZE","Czechia","Men",2010-02-01,0.073,0.0579710144927535
"CZE","Czechia","Men",2010-03-01,0.07,-0.0410958904109588
"CZE","Czechia","Men",2010-04-01,0.064,-0.0857142857142858
"CZE","Czechia","Men",2010-05-01,0.064,0
"CZE","Czechia","Men",2010-06-01,0.062,-0.03125
"CZE","Czechia","Men",2010-07-01,0.063,0.0161290322580645
"CZE","Czechia","Men",2010-08-01,0.062,-0.0158730158730159
"CZE","Czechia","Men",2010-09-01,0.059,-0.0483870967741935
"CZE","Czechia","Men",2010-10-01,0.061,0.0338983050847457
"CZE","Czechia","Men",2010-11-01,0.06,-0.0163934426229508
"CZE","Czechia","Men",2010-12-01,0.061,0.0166666666666667
"CZE","Czechia","Men",2011-01-01,0.06,-0.0163934426229508
"CZE","Czechia","Men",2011-02-01,0.06,0
"CZE","Czechia","Men",2011-03-01,0.06,0
"CZE","Czechia","Men",2011-04-01,0.059,-0.0166666666666666
"CZE","Czechia","Men",2011-05-01,0.058,-0.016949152542373
"CZE","Czechia","Men",2011-06-01,0.06,0.0344827586206897
"CZE","Czechia","Men",2011-07-01,0.057,-0.0499999999999999
"CZE","Czechia","Men",2011-08-01,0.055,-0.0350877192982456
"CZE","Czechia","Men",2011-09-01,0.058,0.0545454545454545
"CZE","Czechia","Men",2011-10-01,0.059,0.017241379310345
"CZE","Czechia","Men",2011-11-01,0.054,-0.0847457627118644
"CZE","Czechia","Men",2011-12-01,0.057,0.0555555555555555
"CZE","Czechia","Men",2012-01-01,0.059,0.0350877192982456
"CZE","Czechia","Men",2012-02-01,0.059,0
"CZE","Czechia","Men",2012-03-01,0.061,0.0338983050847457
"CZE","Czechia","Men",2012-04-01,0.061,0
"CZE","Czechia","Men",2012-05-01,0.057,-0.0655737704918032
"CZE","Czechia","Men",2012-06-01,0.058,0.0175438596491227
"CZE","Czechia","Men",2012-07-01,0.062,0.0689655172413794
"CZE","Czechia","Men",2012-08-01,0.059,-0.0483870967741935
"CZE","Czechia","Men",2012-09-01,0.058,-0.016949152542373
"CZE","Czechia","Men",2012-10-01,0.065,0.120689655172414
"CZE","Czechia","Men",2012-11-01,0.064,-0.0153846153846154
"CZE","Czechia","Men",2012-12-01,0.06,-0.0625000000000001
"CZE","Czechia","Men",2013-01-01,0.062,0.0333333333333334
"CZE","Czechia","Men",2013-02-01,0.064,0.0322580645161291
"CZE","Czechia","Men",2013-03-01,0.062,-0.03125
"CZE","Czechia","Men",2013-04-01,0.061,-0.0161290322580645
"CZE","Czechia","Men",2013-05-01,0.061,0
"CZE","Czechia","Men",2013-06-01,0.054,-0.114754098360656
"CZE","Czechia","Men",2013-07-01,0.059,0.0925925925925925
"CZE","Czechia","Men",2013-08-01,0.058,-0.016949152542373
"CZE","Czechia","Men",2013-09-01,0.059,0.017241379310345
"CZE","Czechia","Men",2013-10-01,0.056,-0.0508474576271188
"CZE","Czechia","Men",2013-11-01,0.059,0.0535714285714287
"CZE","Czechia","Men",2013-12-01,0.058,-0.016949152542373
"CZE","Czechia","Men",2014-01-01,0.052,-0.103448275862069
"CZE","Czechia","Men",2014-02-01,0.056,0.0769230769230767
"CZE","Czechia","Men",2014-03-01,0.057,0.017857142857143
"CZE","Czechia","Men",2014-04-01,0.051,-0.105263157894737
"CZE","Czechia","Men",2014-05-01,0.051,0
"CZE","Czechia","Men",2014-06-01,0.052,0.0196078431372551
"CZE","Czechia","Men",2014-07-01,0.046,-0.115384615384615
"CZE","Czechia","Men",2014-08-01,0.05,0.0869565217391305
"CZE","Czechia","Men",2014-09-01,0.049,-0.02
"CZE","Czechia","Men",2014-10-01,0.048,-0.0204081632653061
"CZE","Czechia","Men",2014-11-01,0.051,0.0624999999999999
"CZE","Czechia","Men",2014-12-01,0.05,-0.0196078431372548
"CZE","Czechia","Men",2015-01-01,0.051,0.0199999999999999
"CZE","Czechia","Men",2015-02-01,0.049,-0.0392156862745097
"CZE","Czechia","Men",2015-03-01,0.048,-0.0204081632653061
"CZE","Czechia","Men",2015-04-01,0.044,-0.0833333333333333
"CZE","Czechia","Men",2015-05-01,0.043,-0.0227272727272729
"CZE","Czechia","Men",2015-06-01,0.04,-0.069767441860465
"CZE","Czechia","Men",2015-07-01,0.042,0.05
"CZE","Czechia","Men",2015-08-01,0.041,-0.023809523809524
"CZE","Czechia","Men",2015-09-01,0.037,-0.0975609756097559
"CZE","Czechia","Men",2015-10-01,0.04,0.081081081081081
"CZE","Czechia","Men",2015-11-01,0.037,-0.0749999999999999
"CZE","Czechia","Men",2015-12-01,0.035,-0.0540540540540541
"CZE","Czechia","Men",2016-01-01,0.038,0.0857142857142856
"CZE","Czechia","Men",2016-02-01,0.035,-0.0789473684210525
"CZE","Czechia","Men",2016-03-01,0.034,-0.0285714285714286
"CZE","Czechia","Men",2016-04-01,0.036,0.0588235294117648
"CZE","Czechia","Men",2016-05-01,0.033,-0.0833333333333334
"CZE","Czechia","Men",2016-06-01,0.035,0.0606060606060607
"CZE","Czechia","Men",2016-07-01,0.036,0.0285714285714286
"CZE","Czechia","Men",2016-08-01,0.031,-0.138888888888889
"CZE","Czechia","Men",2016-09-01,0.033,0.0645161290322581
"CZE","Czechia","Men",2016-10-01,0.033,0
"CZE","Czechia","Men",2016-11-01,0.031,-0.0606060606060607
"CZE","Czechia","Men",2016-12-01,0.03,-0.0322580645161291
"CZE","Czechia","Men",2017-01-01,0.029,-0.0333333333333334
"CZE","Czechia","Men",2017-02-01,0.027,-0.0689655172413791
"CZE","Czechia","Men",2017-03-01,0.023,-0.148148148148148
"CZE","Czechia","Men",2017-04-01,0.026,0.130434782608696
"CZE","Czechia","Men",2017-05-01,0.023,-0.115384615384615
"CZE","Czechia","Men",2017-06-01,0.024,0.0434782608695653
"CZE","Czechia","Men",2017-07-01,0.023,-0.0416666666666667
"CZE","Czechia","Men",2017-08-01,0.023,0
"CZE","Czechia","Men",2017-09-01,0.021,-0.0869565217391304
"CZE","Czechia","Men",2017-10-01,0.021,0
"CZE","Czechia","Men",2017-11-01,0.021,0
"CZE","Czechia","Men",2017-12-01,0.02,-0.0476190476190477
"CZE","Czechia","Men",2018-01-01,0.017,-0.15
"CZE","Czechia","Men",2018-02-01,0.021,0.235294117647059
"CZE","Czechia","Men",2018-03-01,0.018,-0.142857142857143
"CZE","Czechia","Men",2018-04-01,0.017,-0.0555555555555556
"CZE","Czechia","Men",2018-05-01,0.018,0.0588235294117648
"CZE","Czechia","Men",2018-06-01,0.018,0
"CZE","Czechia","Men",2018-07-01,0.02,0.111111111111111
"CZE","Czechia","Men",2018-08-01,0.018,-0.0999999999999999
"CZE","Czechia","Men",2018-09-01,0.018,0
